0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
SOX2-OT,0.592838,-0.028644,0.180457,-0.451525,-0.428840,0.587051,-0.785117,0.111381,-0.209199,-0.503976,0.463806,-0.462856,0.087856,-0.174206,-0.642600,-0.353812,-0.073735,-0.154997,0.296523,-0.291432,-0.036780,0.176065,-0.331648,0.346380,0.183724,-0.028307,0.317892,0.024208,-0.023694,0.297422,0.124808,-0.200272,0.243889,-0.250848,-0.248970,0.259658,0.051893,0.341661,-0.272211,0.019094,-0.100193,0.436192,-0.368200,0.167405,-0.079576,-0.262942,0.031654,0.119843,-0.147231,-0.025092,-0.006468,-0.067354,-0.098619,0.426361,0.154755,-0.037783,-0.096488,-0.300089,-0.167402,0.112559,-0.105467,0.206451,0.159341,-0.103501,1
AC084018.1,0.274164,-0.067222,0.202805,-0.394972,-0.323635,0.386595,-0.608590,0.024681,-0.378920,-0.737567,0.715109,-0.442345,-0.064001,-0.220217,-0.789858,-0.369326,0.053559,-0.031229,0.208027,-0.205847,-0.078701,0.114084,-0.278941,0.289179,0.429686,-0.123313,0.394183,0.088713,0.173510,0.283033,0.452259,0.108211,0.290463,-0.216145,-0.025162,0.015741,-0.046353,0.483576,-0.228635,0.074706,-0.030460,0.403180,-0.055716,0.098856,-0.188940,-0.207184,0.232586,0.107516,-0.015901,0.066282,0.046494,0.135269,-0.135180,0.327763,0.107161,0.069649,0.025130,-0.240231,-0.031288,0.018504,-0.193890,0.307360,0.133207,-0.404272,1
SNHG6,0.602561,0.163681,0.485159,-0.427156,-0.472852,0.885805,-0.694740,-0.049465,-0.361732,-0.498280,0.510600,-0.653872,0.178689,-0.665007,-0.598808,-0.532494,-0.096888,-0.107445,0.377121,-0.349061,-0.034636,0.042987,-0.395483,0.337131,-0.054920,-0.141897,0.209804,0.187640,-0.141348,0.420564,0.089516,-0.309574,0.152321,-0.396916,0.125066,0.079032,0.044074,0.497693,-0.243330,0.092827,-0.116434,0.352672,-0.328603,0.348610,-0.224095,-0.342346,0.097148,0.084287,-0.232489,-0.257137,0.011557,0.289845,-0.005694,0.276106,0.020490,-0.218771,-0.130717,-0.118254,-0.232225,0.233972,-0.167585,0.143034,-0.107069,-0.142647,1
MCM3AP-AS1,0.467151,-0.126095,0.284384,-0.416284,-0.413564,0.493586,-0.613467,0.039411,-0.418356,-0.599719,0.748224,-0.542332,-0.267785,-0.347353,-0.867368,-0.494115,-0.070863,-0.154232,0.074533,-0.054039,-0.063605,0.156980,-0.315623,0.145831,0.346241,-0.096817,0.253403,0.038144,-0.059623,0.346739,0.328928,0.066498,0.373143,-0.165211,0.070590,0.135914,-0.055004,0.407818,-0.281112,-0.054055,-0.093694,0.500922,-0.000084,-0.102563,-0.206577,-0.224432,0.251364,0.061937,-0.008540,-0.008096,0.194054,0.139834,-0.146085,0.298426,0.078422,0.110760,-0.129898,-0.122600,0.005310,0.149282,-0.197694,0.497448,0.081961,-0.416129,1
ZFAS1,0.176430,-0.121446,0.225424,-0.248173,-0.406045,0.390275,-0.453262,0.368883,-0.208022,-0.535375,0.607569,-0.234782,0.246215,-0.374262,-0.857527,-0.264159,-0.182602,-0.242593,0.037512,-0.296227,-0.073126,-0.077036,-0.227874,0.065698,0.161162,0.155396,0.112733,-0.215875,-0.031274,0.150725,0.134466,-0.014183,0.348942,-0.066941,-0.032624,0.134177,-0.007162,0.407611,-0.190616,0.026577,0.103872,0.407585,-0.133175,0.124024,-0.061932,0.004709,-0.040226,0.126967,0.058847,0.061610,-0.074722,0.195404,0.028952,0.159333,0.039206,-0.166767,-0.051440,-0.138979,-0.163186,-0.154300,-0.126582,-0.000203,-0.025227,-0.099962,1
KCNQ1OT1,0.021244,-0.099636,0.375090,-0.401829,-0.703352,0.733525,-0.348000,0.507795,-0.254999,-0.389878,0.550377,-0.087683,-0.102362,-0.945214,-1.377482,0.133469,0.348684,-0.195879,-0.120406,-0.303627,-0.206758,-0.156942,-0.532368,-0.111273,0.018012,0.215825,-0.271008,-0.039777,-0.394925,0.251229,0.182468,-0.444335,0.392412,-0.043203,-0.318178,0.402341,0.066012,0.456589,-0.037426,-0.175883,0.083790,0.911286,-0.159277,-0.270713,-0.215894,-0.132565,-0.060105,0.490210,0.295172,0.077885,0.340073,-0.142991,0.008763,0.017073,-0.376304,0.261496,-0.308695,-0.232416,0.014521,-0.278229,-0.411747,-0.002732,-0.782970,-0.433058,1
LINC00338,0.127992,-0.050751,0.165488,-0.251189,-0.353931,0.345486,-0.418017,0.427117,-0.169124,-0.493276,0.577818,-0.252526,0.217239,-0.415126,-0.850031,-0.278163,-0.182363,-0.231256,0.019658,-0.325016,-0.067454,-0.028723,-0.207889,0.131184,0.210813,0.154107,0.142613,-0.172800,-0.033257,0.073973,0.144351,-0.076270,0.327380,-0.042365,-0.007456,0.125712,-0.129672,0.349658,-0.287014,-0.011874,0.051643,0.376925,-0.208727,0.100612,-0.139991,0.014821,-0.118982,0.138694,0.064960,0.086219,-0.105217,0.133790,0.042441,0.164849,-0.020583,-0.062380,-0.045971,-0.174889,-0.028900,-0.156529,-0.097263,0.018098,-0.079455,-0.082575,1
DANCR,0.329018,-0.110521,0.328192,-0.751540,-0.393470,0.066590,-0.211380,0.291892,-0.536182,-0.776256,0.305399,-0.273894,0.072530,-0.810569,-1.099238,-0.298500,-0.109607,-0.033923,-0.293674,-0.427900,-0.000302,0.244822,-0.033327,-0.100815,0.061696,0.503270,0.046447,-0.286773,-0.272970,0.267567,0.341828,-0.124141,0.248045,-0.578355,-0.225560,0.044103,0.104653,0.184677,0.020789,0.284195,0.294665,0.494290,-0.259308,0.245915,-0.315348,-0.128946,-0.117594,0.341941,0.177136,-0.151869,0.199026,0.110136,0.162380,-0.227187,0.132628,0.114181,-0.307287,-0.331971,-0.306675,-0.201911,0.118902,0.068345,-0.171165,-0.176590,1
LINC00511,0.472917,-0.038215,0.307184,-0.866540,-0.505484,0.020452,-0.190900,0.349963,-0.422166,-0.732903,0.122127,-0.226775,0.301252,-0.749100,-1.295988,-0.292448,-0.010734,-0.064705,-0.363068,-0.439357,0.083263,0.257081,-0.135936,-0.007436,-0.184465,0.661365,0.165629,-0.153136,-0.566593,0.155144,0.399290,-0.377078,0.327238,-0.990461,-0.695632,-0.093713,0.457225,0.138120,0.298500,0.235764,0.265928,0.678978,-0.349760,0.263533,-0.200633,-0.182670,-0.141482,0.499246,0.357731,-0.070790,0.142028,-0.294561,0.203018,-0.476580,0.260034,0.067588,-0.433139,-0.111298,-0.630943,-0.315484,0.271015,0.126410,-0.348524,-0.304355,1
SNHG15,0.333463,0.217844,0.500600,-0.951753,-0.518800,0.226511,-0.193319,0.333706,-0.310879,-1.085907,0.342393,-0.208759,0.203567,-0.759420,-1.182146,-0.260574,-0.076421,-0.226819,-0.024153,-0.511365,0.164424,0.324576,-0.044602,-0.297580,0.049447,0.433459,0.418307,-0.387056,-0.765876,-0.024986,0.045120,-0.009907,0.175105,-0.344922,-0.332080,-0.364497,-0.030420,0.326732,-0.285835,0.318639,0.187340,0.312807,-0.180912,0.197288,0.040727,-0.546940,-0.126632,0.467211,-0.015089,-0.287710,0.018150,0.045417,-0.015548,-0.236067,0.008218,0.258530,-0.606925,-0.120936,-0.650343,-0.036411,0.041502,0.573612,0.068811,-0.148233,1
LINC00472,0.660293,-0.269069,0.801886,-0.248764,-0.540004,1.142758,-0.449617,0.012235,-0.143404,-0.456323,0.440932,-0.599604,0.035475,-0.635580,-1.473689,-0.116336,0.043600,-0.446484,-0.036445,-0.468553,-0.296473,0.236452,-0.179878,0.036504,-0.066409,-0.062684,0.039310,0.110430,-0.255361,0.652349,0.286901,-0.204322,0.317104,-0.571686,-0.770359,0.627732,0.375800,0.271951,-0.392828,-0.518268,-0.427850,0.583102,-0.047469,-0.102551,0.042685,-0.602614,-0.013551,0.136780,0.183528,-0.123208,0.712999,-0.363844,0.167228,0.216657,0.222531,-0.288434,-0.372862,0.398299,-0.326902,-0.138239,-0.323103,0.475444,-0.039427,-0.431982,1
LINC00152,0.511642,-0.293147,0.428697,-0.889494,-0.497253,0.160247,-0.258290,0.203841,-0.586433,-0.780284,0.493474,-0.111027,-0.057955,-0.643267,-1.389230,-0.359126,-0.019434,0.110393,-0.415838,-0.287958,-0.020147,0.325529,0.052074,-0.052908,-0.265543,0.693006,0.116760,-0.140982,-0.801024,0.072204,0.288646,-0.154370,0.427694,-0.737800,-0.279719,-0.017633,0.231831,-0.023879,0.121314,-0.069762,0.188605,0.623552,-0.212095,-0.037723,-0.344481,-0.149663,-0.148158,0.369979,0.177501,-0.251837,0.272897,-0.031711,0.206018,-0.299511,0.079474,-0.075516,-0.408228,-0.319736,-0.305245,-0.295846,0.083608,0.178390,-0.169401,-0.180101,1
NONHSAG056025,0.490122,0.044359,0.250759,-0.817066,-0.540659,0.123714,-0.268783,0.192966,-0.407986,-0.686383,0.282332,-0.295316,0.146922,-0.512623,-1.074635,-0.392964,-0.074158,0.032367,-0.372244,-0.420913,-0.016313,0.300866,0.042119,0.090881,0.029741,0.487099,0.124107,-0.276117,-0.442610,0.108175,0.281927,-0.342900,0.317728,-0.589450,-0.373677,-0.092087,0.135183,0.259246,0.061160,0.195467,0.318887,0.523292,-0.222370,0.403782,-0.304070,-0.149391,-0.160111,0.325586,0.053340,-0.046625,0.053871,-0.122383,0.109810,-0.283756,0.082573,-0.017242,-0.278109,-0.299695,-0.310317,-0.250572,0.219875,0.074282,-0.177192,-0.246346,1
CRNDE,0.346183,-0.004911,0.506421,-0.234864,-0.304419,0.656162,-0.548401,0.098822,-0.371463,-0.699259,0.582617,-0.461442,0.064223,-0.444120,-0.757335,-0.408970,-0.190670,-0.335527,0.260633,-0.243556,-0.060434,0.051644,-0.177686,0.128666,-0.033523,0.026386,0.277053,0.016511,0.096306,0.219870,0.041131,-0.045828,0.114045,-0.372073,-0.039066,0.188735,-0.048062,0.368364,-0.216384,-0.026472,0.098743,0.367072,-0.392548,0.226835,-0.035163,-0.346051,0.024732,-0.113044,-0.107124,-0.105930,0.139634,0.231803,-0.156742,0.296723,0.049694,0.091269,-0.023779,-0.010536,-0.170293,0.102519,-0.254428,0.186321,0.304103,-0.182453,1
TP73-AS1,0.670647,-0.164312,0.038336,-0.252372,-0.490049,0.333850,-0.695810,0.116246,-0.251065,-0.400942,0.659767,-0.772838,0.156752,-0.109108,-0.805795,0.010456,-0.169512,-0.284438,0.231495,-0.161223,-0.330462,0.167133,-0.374803,0.075390,0.219376,-0.027546,0.000756,0.051501,0.059739,0.081188,0.402642,-0.469765,0.311848,-0.297265,0.198227,0.255158,0.385649,0.280076,-0.501891,0.112279,0.234782,0.586874,-0.227052,0.285567,-0.314131,-0.136907,-0.004378,-0.044127,-0.158840,-0.446625,-0.184454,0.309144,-0.161878,0.088921,0.022091,0.122177,0.140347,-0.193279,-0.278249,0.047883,-0.361700,0.172650,-0.313260,-0.302988,1
SBF2-AS1,0.374327,-0.205256,0.399448,-0.437815,-0.439990,0.153178,-0.442493,0.184464,-0.160950,-0.596950,0.387763,-0.076301,0.308302,-0.410767,-0.854854,-0.119735,0.071404,-0.025158,-0.159299,-0.389337,-0.001830,0.224872,-0.151005,0.199276,-0.172783,0.374828,0.146829,-0.010781,-0.512575,-0.166899,0.330092,-0.165329,0.227933,-0.628335,-0.292132,-0.225267,0.200625,0.326457,-0.017067,-0.139472,0.092015,0.418648,-0.192536,-0.118537,-0.331332,0.161287,-0.072885,0.225572,-0.051067,-0.064061,-0.110885,-0.124971,0.018196,-0.110957,0.153710,-0.010742,-0.025833,-0.250602,-0.129045,-0.293461,0.057197,0.096050,-0.076045,-0.124896,1
NPSR1-AS1,0.081217,-0.059687,0.251103,-0.322649,-0.336549,0.463389,-0.394934,0.362060,-0.117890,-0.411073,0.599356,-0.295402,0.253884,-0.208788,-0.796242,-0.326197,-0.011886,-0.235405,0.006510,-0.373472,-0.124721,0.029463,-0.219515,0.120158,0.110855,0.083416,0.174703,-0.060619,-0.002338,-0.071254,0.165277,-0.077255,0.262014,-0.163412,-0.100786,0.103814,-0.080011,0.397996,-0.118297,-0.164252,0.050190,0.411618,-0.253288,0.014197,-0.078531,0.029726,-0.143733,0.139755,0.081031,0.170017,-0.256387,0.032284,-0.008854,0.101258,0.075576,-0.080759,-0.071025,-0.162953,-0.026375,-0.133885,-0.059519,0.048871,0.060182,-0.128478,1
CDKN2B-AS1,0.417458,-0.114212,0.454744,-0.582496,-0.563116,0.242373,-0.468235,0.147130,-0.116557,-0.679243,0.236008,-0.248644,0.332716,-0.470891,-0.944059,-0.152666,-0.149351,-0.152553,-0.032431,-0.240889,0.145016,0.067070,-0.112910,0.011559,-0.149197,0.248237,0.077231,-0.225494,-0.273756,-0.156334,0.377884,-0.144673,0.359738,-0.576884,-0.238758,-0.154977,0.279167,0.245066,-0.134724,-0.053633,0.049861,0.414401,-0.136301,-0.115611,-0.272503,0.203687,-0.228020,0.203968,-0.010673,-0.235184,0.026454,-0.320450,-0.062447,-0.043609,0.287594,-0.204990,-0.215432,-0.182672,-0.227586,-0.151140,0.156961,-0.090104,0.083953,-0.218350,1
RP11-159F24.1,0.272678,-0.028752,0.208354,-0.442475,-0.550652,0.359526,-0.638533,0.133773,-0.323310,-0.698494,0.671614,-0.525477,-0.029770,0.185481,-0.673087,-0.508870,0.140442,0.024506,0.343914,0.012114,-0.108909,-0.032046,-0.303622,0.360261,0.699636,0.194018,0.207545,0.047547,0.136802,0.034735,0.287414,0.103243,0.292517,-0.323789,0.080888,0.025545,-0.014757,0.410696,-0.292125,0.100624,-0.090046,0.363083,0.202203,0.186325,-0.136796,-0.197693,0.156757,0.217610,-0.147708,0.147317,-0.097516,0.024270,-0.273027,0.150690,0.179561,0.004128,-0.235532,-0.343943,0.003170,-0.023228,0.066415,0.038783,0.077173,-0.253880,1
MKLN1-AS1,0.487086,0.080779,0.289883,-0.708386,-0.517698,0.056266,-0.211231,0.306240,-0.412299,-0.706449,0.285557,-0.150312,0.249621,-0.551297,-1.085876,-0.271801,-0.117042,0.006691,-0.390549,-0.418231,0.042228,0.233006,0.000620,0.085733,-0.104290,0.547345,0.210119,-0.251047,-0.664656,-0.021727,0.276636,-0.346789,0.382032,-0.783179,-0.489427,0.022944,0.298521,0.326097,0.070981,0.117494,0.296707,0.644164,-0.303291,0.303622,-0.354280,-0.091015,-0.170449,0.401671,0.030747,-0.166635,0.076747,-0.416414,0.182447,-0.324667,0.222735,-0.034362,-0.222356,-0.311120,-0.422577,-0.232276,0.235872,0.150009,-0.165045,-0.274632,1
MIR22HG,0.605526,-0.044174,0.436766,-0.293201,-0.446467,0.863922,-0.620705,0.182449,-0.146556,-0.668433,0.569255,-0.472711,0.011447,-0.533913,-0.713098,-0.530958,-0.200801,-0.382779,0.286859,-0.189766,0.042119,0.189843,-0.252472,0.197848,-0.079937,-0.049242,0.234491,-0.018028,0.116503,0.347928,0.120843,0.151744,0.119442,-0.409145,0.224410,0.239848,0.084753,0.366275,-0.372075,0.044819,-0.234946,0.224203,-0.505222,0.132603,-0.121774,-0.405201,-0.033925,-0.032837,-0.204689,-0.321741,-0.007258,0.234985,-0.006281,0.362234,-0.003127,-0.113977,-0.189199,-0.022188,-0.190449,-0.020448,-0.114910,0.013478,0.345256,-0.155206,1
HOXA-AS2,0.072294,-0.053632,0.130014,-0.271665,-0.447501,0.382928,-0.653595,0.366689,0.081876,-0.418214,0.522612,-0.371162,0.276763,-0.312101,-0.768332,-0.295044,-0.070942,-0.270345,-0.028625,-0.333816,-0.032173,-0.067363,-0.172289,0.210747,0.220680,0.136256,0.014814,-0.114962,-0.087016,0.015213,0.024247,-0.108408,0.289747,-0.125101,-0.043994,0.185536,-0.064181,0.372023,-0.231927,-0.035443,0.042677,0.287706,-0.122426,0.168779,-0.204908,0.116455,-0.220455,0.014990,-0.055845,0.075053,-0.178837,-0.009205,-0.039767,0.095877,0.065559,0.086079,-0.171041,-0.212858,0.024317,-0.223751,0.070418,0.116197,-0.099337,-0.219248,1
EIF3J-AS1,-0.015977,-0.135109,0.274295,-0.195287,-0.289929,0.430115,-0.391298,0.391866,-0.217922,-0.473175,0.634576,-0.227430,0.163680,-0.361000,-0.833068,-0.302647,-0.121968,-0.167492,0.065115,-0.397501,-0.129589,0.109715,-0.154566,0.107542,0.226244,0.105127,0.182311,-0.199724,-0.062324,-0.051962,0.169345,0.033895,0.150996,-0.092324,-0.091334,0.120768,-0.048928,0.433714,-0.175098,-0.005766,0.108303,0.405944,-0.147533,0.144186,-0.115851,0.077756,-0.060920,0.056905,0.067282,0.168126,-0.000901,0.106140,0.062203,0.088409,0.003121,-0.048306,-0.027815,0.023449,0.053786,-0.116709,-0.150170,0.061963,0.000509,-0.151072,1
NONHSAG037420,0.375957,-0.069559,0.149467,-0.676091,-0.431721,0.143836,-0.345104,0.204859,-0.424290,-0.662330,0.286974,-0.309798,0.166278,-0.533133,-1.134846,-0.391589,-0.106715,0.109675,-0.427810,-0.539724,-0.068814,0.410567,-0.068989,0.122742,0.114631,0.446345,0.174924,-0.308730,-0.585033,-0.038708,0.150745,-0.208228,0.255470,-0.649678,-0.359423,-0.065521,0.301029,0.260968,0.051075,0.237962,0.267451,0.518253,-0.273055,0.380255,-0.212728,-0.213050,-0.114728,0.323303,0.118606,-0.098282,0.195715,-0.139422,0.159838,-0.233801,0.134355,-0.016393,-0.307513,-0.220303,-0.383452,-0.294431,0.289148,0.106958,-0.145608,-0.308439,1
PXN-AS1,0.029896,-0.077060,0.165865,-0.352358,-0.300012,0.327018,-0.375446,0.472624,-0.121172,-0.488742,0.621904,-0.186332,0.029854,-0.477687,-0.750350,-0.109911,-0.075080,-0.296559,0.123098,-0.337005,-0.091533,-0.047261,-0.122380,0.042428,0.151872,0.235261,0.008730,-0.157078,0.008385,0.120942,0.155095,0.114002,0.294484,-0.079176,-0.083230,0.139688,-0.080966,0.334313,-0.104678,0.034608,-0.002406,0.435914,-0.155815,0.067506,-0.067262,0.056127,-0.025667,0.242570,0.149883,0.199060,-0.140617,0.205049,0.063139,0.139325,0.085732,0.083106,0.038752,-0.164168,0.036908,-0.231173,-0.127400,-0.034521,-0.047230,0.021176,1
LINC00478,0.249929,-0.060439,0.147566,-0.226485,-0.518135,0.474361,-0.525067,0.430744,-0.020721,-0.419930,0.558814,-0.522283,0.353272,-0.126672,-0.735811,-0.316701,-0.111669,-0.153846,-0.010053,-0.267948,-0.045474,-0.001366,-0.158877,0.317977,0.247444,0.079152,0.154287,-0.072418,-0.104995,-0.072776,0.095684,-0.314529,0.381373,-0.143495,-0.231472,-0.006699,0.012075,0.335263,-0.233280,-0.235477,0.037494,0.362047,-0.161774,0.079595,-0.145141,0.075256,-0.156317,0.157951,0.123394,0.116250,-0.189763,-0.017785,-0.013183,0.141193,0.227181,-0.191329,-0.112557,-0.125251,-0.083504,-0.055270,0.075078,0.116372,0.109575,-0.098753,1
HOTAIR,0.606647,-0.488496,0.532081,-0.885385,-0.554243,-0.173414,-0.124540,0.229274,-0.588188,-1.290704,0.541287,-0.191881,0.035247,-0.598105,-1.244911,-0.637261,0.139266,-0.070890,-0.047481,0.064490,0.249463,0.419411,-0.169881,0.021195,-0.194334,0.878547,0.459973,-0.207275,-0.356924,-0.078119,0.424792,0.078154,0.389486,-1.293340,-0.100023,-0.205111,0.341330,0.324574,-0.102843,0.210504,0.046437,0.405401,-0.053670,-0.214868,-0.525973,-0.322367,0.137048,0.088162,-0.014709,-0.510482,0.545471,-0.264704,-0.011305,-0.368851,0.082916,0.114251,-0.374183,-0.375804,-0.617802,-0.291529,0.359401,-0.061090,0.270577,-0.258918,1
